ts_week,KOSPI,ln_KOSPI,D_ln_KOSPI
2004w24,755.412,6.6272633,-0.04833039
2004w25,747.306,6.6164747,-0.01078856
2004w26,775.524,6.6535389,0.03706419
2004w27,762.104,6.636083,-0.0174559
2004w28,744.978,6.6133547,-0.02272834
2004w29,742.57,6.6101171,-0.00323755
2004w30,739.856,6.6064556,-0.00366157
2004w31,728.278,6.5906828,-0.01577273
2004w32,744.222,6.6123394,0.02165653
2004w33,772.158,6.6491892,0.03684981
2004w34,792.026,6.6745942,0.02540503
2004w35,809.326,6.6962018,0.02160758
2004w36,820.676,6.7101284,0.01392659
2004w37,842.436,6.7362977,0.0261693
2004w38,850.522,6.7458503,0.00955258
2004w39,830.89,6.7224974,-0.02335286
2004w40,866.846,6.7648613,0.04236392
2004w41,872.418,6.7712687,0.00640733
2004w42,844.244,6.7384416,-0.03282711
2004w43,816.11,6.7045491,-0.0338924
2004w44,842.352,6.736198,0.03164883
2004w45,852.536,6.7482154,0.01201746
2004w46,876.458,6.7758888,0.02767335
2004w47,865.164,6.7629191,-0.0129697
2004w48,870.174,6.7686932,0.00577411
2004w49,874.042,6.7731284,0.00443524
2004w50,853.72,6.7496033,-0.02352516
2004w51,879.868,6.7797719,0.03016863
2004w52,882.06667,6.7822676,0.00249574
2005w1,881.584,6.7817203,-0.00054735
2005w2,885.828,6.7865228,0.00480251
2005w3,917.78,6.8219577,0.03543491
2005w4,922.334,6.8269074,0.0049497
2005w5,928.034,6.8330684,0.00616096
2005w6,948.21,6.854576,0.02150763
2005w7,972.378,6.8797446,0.02516862
2005w8,983.798,6.8914206,0.01167597
2005w9,1010.68,6.9183787,0.02695806
2005w10,1007.604,6.9153305,-0.00304814
2005w11,993.144,6.9008757,-0.01445485
2005w12,969.624,6.8769084,-0.0239673
2005w13,967.938,6.875168,-0.00174033
2005w14,987.8925,6.8955739,0.02040585
2005w15,970.036,6.8773332,-0.0182407
2005w16,934.948,6.8404909,-0.03684227
2005w17,929.964,6.8351459,-0.00534504
2005w18,925.61,6.830453,-0.0046929
2005w19,927.452,6.832441,0.00198806
2005w20,938.168,6.843929,0.011488
2005w21,949.756,6.8562051,0.01227607
2005w22,971.146,6.8784768,0.02227171
2005w23,981.3675,6.888947,0.01047019
2005w24,996.6,6.9043495,0.01540248
2005w25,1000.004,6.9077593,0.00340979
2005w26,1002.222,6.9099748,0.00221554
2005w27,1021.66,6.929184,0.01920922
2005w28,1051.2,6.9576876,0.02850361
2005w29,1072.236,6.9775015,0.01981382
2005w30,1097.868,7.0011254,0.02362393
2005w31,1110.534,7.0125963,0.01147086
2005w32,1109.052,7.0112609,-0.00133538
2005w33,1103.1925,7.0059635,-0.00529735
2005w34,1102.114,7.0049854,-0.0009781
2005w35,1088.26,6.9923354,-0.01265006
2005w36,1135.58,7.0348988,0.04256344
2005w37,1166.194,7.0615007,0.02660192
2005w38,1190.8625,7.0824331,0.02093238
2005w39,1219.368,7.106088,0.02365486
2005w40,1218.42,7.1053102,-0.00077775
2005w41,1214.424,7.1020252,-0.00328505
2005w42,1172.284,7.0667093,-0.03531591
2005w43,1170.392,7.065094,-0.00161525
2005w44,1199.078,7.0893082,0.02421419
2005w45,1232.664,7.116933,0.02762475
2005w46,1264.05,7.1420761,0.02514317
2005w47,1276.05,7.1515246,0.00944852
2005w48,1297.332,7.1680651,0.01654048
2005w49,1320.516,7.1857778,0.01771272
2005w50,1332.54,7.1948422,0.00906433
2005w51,1348.992,7.2071129,0.01227075
2005w52,1372.1625,7.2241432,0.01703032
2006w1,1398.908,7.2434472,0.01930397
2006w2,1403.514,7.2467344,0.00328716
2006w3,1369.94,7.2225222,-0.02421215
2006w4,1340.832,7.2010456,-0.02147663
2006w5,1370.935,7.2232483,0.02220267
2006w6,1328.36,7.1917004,-0.03154789
2006w7,1319.978,7.1853703,-0.00633003
2006w8,1352.474,7.2096908,0.02432044
2006w9,1360.78,7.2158133,0.00612256
2006w10,1321.352,7.1864107,-0.02940261
2006w11,1335.132,7.1967854,0.01037471
2006w12,1325.332,7.1894183,-0.00736717
2006w13,1338.422,7.1992466,0.00982831
2006w14,1390.704,7.2375654,0.03831879
2006w15,1401.28,7.2451414,0.00757601
2006w16,1434.586,7.2686316,0.0234902
2006w17,1437.114,7.2703922,0.00176063
2006w18,1437.03,7.2703338,-0.00005845
2006w19,1452.732,7.2812012,0.01086744
2006w20,1387,7.2348984,-0.04630278
2006w21,1324.004,7.1884158,-0.04648266
2006w22,1312.7625,7.179889,-0.00852678
2006w23,1256.81,7.136332,-0.04355693
2006w24,1229.404,7.1142848,-0.02204727
2006w25,1234.428,7.118363,0.00407821
2006w26,1256.494,7.1360806,0.0177176
2006w27,1279.654,7.154345,0.01826443
2006w28,1287.314,7.1603132,0.00596815
2006w29,1252.925,7.1332361,-0.02707706
2006w30,1283.108,7.1570405,0.02380444
2006w31,1295.37,7.1665516,0.00951111
2006w32,1302.396,7.1719609,0.00540928
2006w33,1317.4,7.1834154,0.01145445
2006w34,1325.332,7.1894183,0.0060029
2006w35,1344.652,7.2038905,0.01447225
2006w36,1356.674,7.2127914,0.00890087
2006w37,1343.02,7.2026761,-0.01011531
2006w38,1365.972,7.2196215,0.01694545
2006w39,1360.41,7.2155414,-0.00408014
2006w40,1363.11,7.2175241,0.00198273
2006w41,1330.728,7.1934814,-0.02404269
2006w42,1356.116,7.21238,0.01889857
2006w43,1369.124,7.2219264,0.00954639
2006w44,1372.524,7.2244067,0.00248026
2006w45,1388.374,7.2358886,0.0114819
2006w46,1407.914,7.2498645,0.0139759
2006w47,1414.322,7.2544055,0.00454109
2006w48,1425.144,7.2620281,0.0076226
2006w49,1412.302,7.2529763,-0.00905186
2006w50,1398.248,7.2429753,-0.01000097
2006w51,1435.446,7.2692309,0.02625558
2006w52,1431.16,7.2662406,-0.0029903
2007w1,1406.915,7.2491546,-0.01708594
2007w2,1370.924,7.2232402,-0.0259144
2007w3,1380.784,7.2304067,0.00716649
2007w4,1372.65,7.2244985,-0.00590828
2007w5,1378.018,7.2284015,0.00390306
2007w6,1424.816,7.261798,0.03339645
2007w7,1432.254,7.2670047,0.00520674
2007w8,1459.9075,7.2861284,0.01912365
2007w9,1439.11,7.2717801,-0.01434821
2007w10,1407.5,7.2495704,-0.02220979
2007w11,1427.912,7.2639685,0.01439816
2007w12,1445.264,7.2760473,0.01207877
2007w13,1449.248,7.2788001,0.0027528
2007w14,1474.576,7.2961258,0.01732569
2007w15,1512.006,7.3211925,0.02506676
2007w16,1528.404,7.3319793,0.01078681
2007w17,1548.452,7.345011,0.01303167
2007w18,1555.785,7.3497355,0.00472452
2007w19,1592.754,7.3732199,0.02348435
2007w20,1604.714,7.3807008,0.00748095
2007w21,1640.5575,7.4027914,0.02209058
2007w22,1679.916,7.4264991,0.02370767
2007w23,1740.025,7.4616548,0.03515569
2007w24,1741.974,7.4627742,0.00111947
2007w25,1792.748,7.4915049,0.02873069
2007w26,1747.146,7.4657389,-0.02576604
2007w27,1824.812,7.5092322,0.04349337
2007w28,1908.152,7.5538905,0.04465827
2007w29,1950.4125,7.5757962,0.02190565
2007w30,1967.258,7.584396,0.00859981
2007w31,1885.26,7.541821,-0.04257495
2007w32,1871.09,7.5342764,-0.00754459
2007w33,1749.3,7.466971,-0.06730544
2007w34,1763.6,7.4751125,0.00814147
2007w35,1834.694,7.514633,0.03952054
2007w36,1879.17,7.5385855,0.02395248
2007w37,1842.958,7.5191272,-0.0194583
2007w38,1888.234,7.5433973,0.02427011
2007w39,1945.88,7.5734696,0.03007232
2007w40,1994.0975,7.5979468,0.02447725
2007w41,2030.672,7.6161221,0.01817521
2007w42,2000.056,7.6009305,-0.01519159
2007w43,1957.992,7.5796747,-0.02125572
2007w44,2052.524,7.6268255,0.0471508
2007w45,2016.644,7.60919,-0.01763551
2007w46,1940.566,7.570735,-0.03845506
2007w47,1828.92,7.5114809,-0.05925405
2007w48,1866.674,7.5319135,0.02043261
2007w49,1929.19,7.5648555,0.03294199
2007w50,1913.978,7.5569391,-0.00791643
2007w51,1855.995,7.5261762,-0.03076286
2007w52,1907.985,7.553803,0.02762677
2008w1,1850.305,7.5231058,-0.03069722
2008w2,1808.726,7.500378,-0.02272776
2008w3,1718.75,7.4493526,-0.05102545
2008w4,1644.008,7.4048924,-0.04446012
2008w5,1635.262,7.3995583,-0.00533413
2008w6,1668.62,7.4197522,0.0201939
2008w7,1672.706,7.422198,0.00244574
2008w8,1701.674,7.4393678,0.0171698
2008w9,1709.908,7.4441948,0.0048271
2008w10,1667.972,7.4193638,-0.02483105
2008w11,1618.126,7.389024,-0.03033983
2008w12,1627.072,7.3945374,0.00551339
2008w13,1687.332,7.4309039,0.0363665
2008w14,1749.624,7.4671562,0.03625232
2008w15,1761.4425,7.4738884,0.00673217
2008w16,1768.356,7.4778056,0.00391723
2008w17,1807.094,7.4994753,0.02166973
2008w18,1828.4167,7.5112057,0.01173035
2008w19,1846.1925,7.5208807,0.00967503
2008w20,1869.302,7.5333204,0.01243969
2008w21,1836.92,7.5158455,-0.01747484
2008w22,1834.328,7.5144335,-0.00141205
2008w23,1823.6175,7.5085774,-0.00585604
2008w24,1760.716,7.4734758,-0.03510162
2008w25,1742.43,7.463036,-0.01043985
2008w26,1701.132,7.4390492,-0.02398678
2008w27,1610.852,7.3845185,-0.05453068
2008w28,1543.282,7.3416666,-0.04285191
2008w29,1523.04,7.3284636,-0.01320298
2008w30,1595.07,7.3746729,0.04620928
2008w31,1571.278,7.3596446,-0.01502832
2008w32,1565.612,7.3560321,-0.0036125
2008w33,1569.935,7.3587895,0.00275742
2008w34,1518.746,7.3256403,-0.03314922
2008w35,1469.398,7.2926081,-0.0330322
2008w36,1428.298,7.2642388,-0.02836927
2008w37,1460.16,7.2863013,0.02206249
2008w38,1424.31,7.2614428,-0.02485853
2008w39,1482.334,7.3013732,0.03993039
2008w40,1416.5325,7.2559673,-0.04540589
2008w41,1295.536,7.1666798,-0.08928747
2008w42,1262.01,7.140461,-0.02621882
2008w43,1053.12,6.9595125,-0.1809485
2008w44,1058.998,6.9650785,0.00556599
2008w45,1142.804,7.0412402,0.07616171
2008w46,1101.522,7.0044481,-0.03679203
2008w47,995.108,6.9028513,-0.10159686
2008w48,1042.254,6.949141,0.04628968
2008w49,1037.118,6.944201,-0.00493996
2008w50,1133.63,7.0331802,0.08897916
2008w51,1173.56,7.0677971,0.03461699
2008w52,1126.548,7.0269134,-0.04088377
2009w1,1188.355,7.0803253,0.05341191
2009w2,1178.76,7.0722183,-0.00810696
2009w3,1125.522,7.0260022,-0.04621611
2009w4,1122.5367,7.0233463,-0.00265592
2009w5,1166.838,7.0620528,0.03870652
2009w6,1195.976,7.0867179,0.02466506
2009w7,1157.626,7.0541266,-0.03259123
2009w8,1080.712,6.9853754,-0.06875127
2009w9,1044.292,6.9510944,-0.03428094
2009w10,1080.93,6.9855771,0.03448264
2009w11,1142.742,7.0411859,0.05560886
2009w12,1196.594,7.0872345,0.04604855
2009w13,1223.678,7.1096164,0.02238189
2009w14,1284.148,7.1578507,0.04823439
2009w15,1333.274,7.1953929,0.03754211
2009w16,1338.988,7.1996694,0.00427653
2009w17,1340.278,7.2006323,0.00096295
2009w18,1386.91,7.2348335,0.0342012
2009w19,1409.28,7.2508342,0.01600068
2009w20,1404.654,7.2475463,-0.00328793
2009w21,1392.072,7.2385486,-0.00899772
2009w22,1406.18,7.2486321,0.01008352
2009w23,1390.574,7.2374719,-0.0111602
2009w24,1410.144,7.2514471,0.01397522
2009w25,1376.628,7.2273923,-0.0240548
2009w26,1395.488,7.2409995,0.01360714
2009w27,1425.136,7.2620225,0.02102307
2009w28,1408.81,7.2505007,-0.01152187
2009w29,1466.772,7.2908193,0.04031869
2009w30,1514.696,7.32297,0.03215069
2009w31,1556.57,7.35024,0.02726992
2009w32,1572.342,7.3603215,0.01008155
2009w33,1559.862,7.3523526,-0.00796887
2009w34,1597.018,7.3758934,0.02354078
2009w35,1607.068,7.3821667,0.00627326
2009w36,1611.692,7.3850398,0.00287316
2009w37,1653.604,7.4107124,0.02567259
2009w38,1704.206,7.4408546,0.03014216
2009w39,1684.82,7.429414,-0.01144058
2009w40,1611.9925,7.3852263,-0.04418774
2009w41,1636.016,7.4000193,0.01479303
2009w42,1652.286,7.4099151,0.00989577
2009w43,1637.37,7.4008466,-0.00906849
2009w44,1571.096,7.3595287,-0.04131783
2009w45,1575.722,7.3624689,0.00294011
2009w46,1585.428,7.3686097,0.00614082
2009w47,1615.698,7.3875223,0.01891266
2009w48,1568.194,7.3576799,-0.02984242
2009w49,1626.872,7.3944144,0.03673451
2009w50,1660.898,7.4151137,0.02069927
2009w51,1651.2,7.4092576,-0.00585612
2009w52,1680.795,7.4270222,0.0177646
2010w1,1693.8825,7.4347785,0.00775634
2010w2,1689.04,7.4319156,-0.00286291
2010w3,1712.038,7.4454398,0.01352415
2010w4,1651.96,7.4097177,-0.03572201
2010w5,1607.224,7.3822637,-0.02745399
2010w6,1571.666,7.3598915,-0.02237226
2010w7,1610.8325,7.3845064,0.02461492
2010w8,1610.048,7.3840193,-0.00048713
2010w9,1612.585,7.3855938,0.00157449
2010w10,1654.86,7.4114717,0.02587793
2010w11,1663.656,7.4167729,0.00530118
2010w12,1682,7.4277388,0.01096597
2010w13,1700.384,7.4386094,0.01087055
2010w14,1726.99,7.4541353,0.0155259
2010w15,1724.92,7.452936,-0.00119934
2010w16,1728.984,7.4552892,0.00235328
2010w17,1740.222,7.461768,0.00647874
2010w18,1716.5575,7.4480761,-0.01369186
2010w19,1670.596,7.4209357,-0.02714038
2010w20,1644.128,7.4049654,-0.0159703
2010w21,1588.845,7.3707626,-0.03420282
2010w22,1639.0675,7.4018828,0.03112015
2010w23,1650.5,7.4088336,0.00695079
2010w24,1693.844,7.4347558,0.02592223
2010w25,1729.76,7.4557379,0.02098217
2010w26,1710.832,7.4447351,-0.01100287
2010w27,1681.284,7.4273131,-0.01742201
2010w28,1740.288,7.4618059,0.03449283
2010w29,1738.296,7.4606606,-0.00114529
2010w30,1767.958,7.4775805,0.01691989
2010w31,1781.064,7.4849662,0.00738573
2010w32,1767.014,7.4770464,-0.00791982
2010w33,1757.242,7.4715008,-0.00554558
2010w34,1753.666,7.4694637,-0.00203708
2010w35,1754.572,7.4699802,0.0005165
2010w36,1784.752,7.4870347,0.01705452
2010w37,1814.484,7.5035564,0.01652166
2010w38,1829.99,7.5120658,0.00850937
2010w39,1860.532,7.5286177,0.01655197
2010w40,1887.952,7.5432479,0.01463018
2010w41,1886.186,7.5423121,-0.00093584
2010w42,1876.032,7.5369142,-0.00539789
2010w43,1909.968,7.5548418,0.01792758
2010w44,1918.84,7.5594761,0.00463435
2010w45,1942.282,7.5716188,0.01214273
2010w46,1910.206,7.5549664,-0.01665248
2010w47,1933.58,7.5671285,0.01216212
2010w48,1916.31,7.5581567,-0.00897175
2010w49,1963.62,7.582545,0.02438825
2010w50,2003.7,7.6027508,0.02020576
2010w51,2031.862,7.6167079,0.01395714
2010w52,2035.92,7.6187031,0.00199519
2011w1,2080.316,7.6402751,0.021572
2011w2,2092.346,7.6460412,0.00576612
2011w3,2097.72,7.6486063,0.00256512
2011w4,2100.434,7.6498993,0.00129295
2011w5,2070.88,7.6357289,-0.01417035
2011w6,2036.542,7.6190086,-0.01672037
2011w7,2000.916,7.6013604,-0.0176482
2011w8,1970.032,7.5858051,-0.01555529
2011w9,1960.72,7.581067,-0.00473803
2011w10,1983.036,7.5923843,0.01131725
2011w11,1958.656,7.5800138,-0.01237048
2011w12,2024.016,7.6128389,0.03282513
2011w13,2089.522,7.6446906,0.03185168
2011w14,2124.624,7.6613501,0.01665951
2011w15,2123.054,7.6606109,-0.00073923
2011w16,2165.334,7.6803299,0.019719
2011w17,2205.942,7.6989099,0.01858001
2011w18,2189.445,7.6914034,-0.00750654
2011w19,2137.1325,7.6672203,-0.02418311
2011w20,2109.876,7.6543845,-0.0128358
2011w21,2069.098,7.634868,-0.01951641
2011w22,2121.054,7.6596684,0.02480037
2011w23,2075.2875,7.637855,-0.02181344
2011w24,2058.132,7.6295541,-0.00830092
2011w25,2055.678,7.628361,-0.00119305
2011w26,2090.81,7.6453068,0.01694583
2011w27,2167.836,7.6814847,0.03617788
2011w28,2134.36,7.6659221,-0.0155626
2011w29,2146.382,7.6715389,0.0056168
2011w30,2156.51,7.6762465,0.00470754
2011w31,2064.412,7.6326007,-0.04364573
2011w32,1817.558,7.5052491,-0.1273516
2011w33,1844.5,7.5199635,0.0147144
2011w34,1757.138,7.4714416,-0.04852189
2011w35,1860.376,7.5285339,0.05709227
2011w36,1809.114,7.5005925,-0.0279414
2011w37,1787.78,7.4887299,-0.0118626
2011w38,1802.236,7.4967834,0.00805349
2011w39,1730.09,7.4559287,-0.04085469
2011w40,1710.7,7.4446579,-0.01127079
2011w41,1805.892,7.4988099,0.05415201
2011w42,1840.694,7.517898,0.01908802
2011w43,1906.56,7.5530559,0.0351579
2011w44,1903.008,7.5511911,-0.00186478
2011w45,1881.294,7.5397151,-0.01147595
2011w46,1872.168,7.5348524,-0.00486272
2011w47,1800.174,7.4956386,-0.03921379
2011w48,1870.306,7.5338573,0.03821873
2011w49,1906.456,7.5530013,0.01914397
2011w50,1856.128,7.5262479,-0.02675342
2011w51,1826.622,7.5102236,-0.01602424
2011w52,1837.395,7.5161041,0.00588045
2012w1,1854.976,7.525627,0.00952295
2012w2,1853.102,7.5246163,-0.00101077
2012w3,1901.852,7.5505834,0.02596716
2012w4,1958.08,7.5797197,0.02913625
2012w5,1962.444,7.5819459,0.00222623
2012w6,1993.356,7.5975749,0.01562902
2012w7,2010.924,7.6063496,0.00877467
2012w8,2021.096,7.6113952,0.00504562
2012w9,2014.9325,7.608341,-0.00305424
2012w10,2003.526,7.6026639,-0.00567707
2012w11,2030.164,7.6158719,0.01320795
2012w12,2033.866,7.6176937,0.00182184
2012w13,2023.828,7.612746,-0.00494765
2012w14,2030.996,7.6162816,0.00353555
2012w15,1996.7575,7.5992799,-0.0170017
2012w16,1991.394,7.5965902,-0.00268972
2012w17,1967.484,7.5845108,-0.01207933
2012w18,1991.33,7.596558,0.01204719
2012w19,1947.16,7.5741272,-0.02243086
2012w20,1856.184,7.526278,-0.04784913
2012w21,1815.016,7.5038496,-0.02242848
2012w22,1843.1875,7.5192517,0.01540213
2012w23,1817.1425,7.5050205,-0.0142312
2012w24,1862.148,7.5294859,0.02446545
2012w25,1884.828,7.5415918,0.01210591
2012w26,1826.806,7.5103244,-0.03126748
2012w27,1865.522,7.5312962,0.02097182
2012w28,1818.05,7.5055198,-0.02577641
2012w29,1816.11,7.5044521,-0.00106765
2012w30,1792.862,7.4915685,-0.01288363
2012w31,1864.758,7.5308866,0.03931806
2012w32,1912.58,7.5562084,0.02532183
2012w33,1948.4625,7.5747959,0.01858748
2012w34,1937.414,7.5691094,-0.00568651
2012w35,1914.848,7.5573935,-0.01171585
2012w36,1900.938,7.5501027,-0.0072908
2012w37,1950.6,7.5758923,0.02578957
2012w38,2001.578,7.6016911,0.02579885
2012w39,1992.04,7.5969145,-0.00477663
2012w40,1994.6267,7.5982122,0.00129766
2012w41,1955.1,7.5781966,-0.02001556
2012w42,1945.048,7.5730419,-0.00515469
2012w43,1919.658,7.5599023,-0.01313961
2012w44,1904.064,7.5517458,-0.0081565
2012w45,1918.552,7.559326,0.00758019
2012w46,1883.232,7.5407447,-0.01858129
2012w47,1892.63,7.5457227,0.00497795
2012w48,1922.848,7.5615627,0.01584002
2012w49,1945.862,7.5734603,0.01189765
2012w50,1979.058,7.5903763,0.01691591
2012w51,1989.02,7.5953973,0.00502108
2012w52,1987.1175,7.5944404,-0.00095696
2013w1,2018.425,7.6100728,0.01563241
2013w2,2000.052,7.6009285,-0.00914432
2013w3,1982.034,7.5918789,-0.00904959
2013w4,1965.562,7.5835335,-0.00834538
2013w5,1958.666,7.5800189,-0.00351458
2013w6,1939.26,7.5700617,-0.00995717
2013w7,1972.912,7.5872659,0.01720417
2013w8,2010.82,7.6062979,0.01903198
2013w9,2010.9225,7.6063489,0.00005097
2013w10,2010.222,7.6060004,-0.00034841
2013w11,1989.976,7.5958779,-0.01012259
2013w12,1963.034,7.5822465,-0.01363134
2013w13,1994.308,7.5980524,0.01580589
2013w14,1954.948,7.5781189,-0.01993353
2013w15,1930.16,7.5653582,-0.01276069
2013w16,1915.834,7.5579083,-0.00744986
2013w17,1938.16,7.5694943,0.01158603
2013w18,1962.0875,7.5817642,0.01226989
2013w19,1956.74,7.5790351,-0.00272913
2013w20,1977.3325,7.589504,0.01046889
2013w21,1979.506,7.5906026,0.0010986
2013w22,1995.628,7.5987141,0.00811147
2013w23,1951.3125,7.5762575,-0.02245656
2013w24,1897.132,7.5480986,-0.02815895
2013w25,1852.252,7.5241575,-0.02394108
2013w26,1823.566,7.5085492,-0.01560827
2013w27,1833.796,7.5141434,0.00559421
2013w28,1855.45,7.5258825,0.01173912
2013w29,1876.218,7.5370133,0.01113079
2013w30,1907.308,7.5534481,0.01643478
2013w31,1918.284,7.5591863,0.00573821
2013w32,1886.892,7.5426863,-0.01650001
2013w33,1918.6725,7.5593888,0.01670251
2013w34,1872.49,7.5350244,-0.02436444
2013w35,1905.814,7.5526645,0.01764012
2013w36,1949.68,7.5754205,0.02275604
2013w37,2001.932,7.601868,0.02644746
2013w38,2007.495,7.604643,0.00277496
2013w39,2004.248,7.6030242,-0.00161875
2013w40,1997.435,7.5996191,-0.00340507
2013w41,2012.3325,7.6070498,0.00743064
2013w42,2044.318,7.6228195,0.01576974
2013w43,2044.218,7.6227706,-0.00004892
2013w44,2041.204,7.6212951,-0.00147549
2013w45,1998.762,7.6002833,-0.02101184
2013w46,1988.61,7.5951912,-0.00509209
2013w47,2012.974,7.6073685,0.01217733
2013w48,2034.574,7.6180417,0.01067323
2013w49,1992.344,7.5970671,-0.02097463
2013w50,1972.682,7.5871493,-0.0099178
2013w51,1979.252,7.5904743,0.00332496
2013w52,2003.6275,7.6027146,0.01224029
2014w1,1956.5125,7.5789188,-0.02379574
2014w2,1947.72,7.5744147,-0.00450409
2014w3,1954.55,7.5779153,0.00350053
2014w4,1937.168,7.5689824,-0.00893288
2014w5,1915.9867,7.557988,-0.01099439
2014w6,1915.414,7.5576891,-0.00029893
2014w7,1939.27,7.5700669,0.01237783
2014w8,1949.048,7.5750963,0.00502943
2014w9,1969.598,7.5855847,0.01048841
2014w10,1967.966,7.5847558,-0.00082894
2014w11,1930.912,7.5657477,-0.01900809
2014w12,1935.788,7.5682698,0.00252205
2014w13,1980.174,7.59094,0.02267024
2014w14,1992.354,7.5970721,0.00613213
2014w15,1998.858,7.6003313,0.00325916
2014w16,1998.396,7.6001001,-0.00023116
2014w17,1980.88,7.5912965,-0.00880367
2014w18,1960.615,7.5810135,-0.01028299
2014w19,1958.98,7.5801792,-0.00083427
2014w20,2012.174,7.606971,0.0267918
2014w21,2009.814,7.6057975,-0.00117355
2014w22,2006.968,7.6043804,-0.00141705
2014w23,1999.1067,7.6004557,-0.00392471
2014w24,2002.462,7.6021327,0.00167701
2014w25,1983.772,7.5927554,-0.00937734
2014w26,1993.308,7.5975508,0.00479549
2014w27,2009.538,7.6056601,0.00810927
2014w28,1999.736,7.6007705,-0.00488967
2014w29,2020.246,7.6109746,0.01020411
2014w30,2039.914,7.6206629,0.00968836
2014w31,2075.702,7.6380547,0.01739176
2014w32,2045.436,7.6233662,-0.01468844
2014w33,2062.4625,7.6316559,0.00828969
2014w34,2060.526,7.6307166,-0.00093937
2014w35,2067.734,7.6342086,0.00349203
2014w36,2052.29,7.6267115,-0.00749708
2014w37,2038.69,7.6200627,-0.0066488
2014w38,2046.47,7.6238716,0.00380891
2014w39,2029.616,7.6156019,-0.00826975
2014w40,1977.25,7.5894623,-0.02613962
2014w41,1940.6575,7.5707821,-0.01868016
2014w42,1918.148,7.5591154,-0.0116667
2014w43,1930.392,7.5654784,0.00636295
2014w44,1954.538,7.5779091,0.01243076
2014w45,1945.802,7.5734295,-0.00447962
2014w46,1956.712,7.5790208,0.00559128
2014w47,1969.7,7.5856365,0.00661573
2014w48,1974.952,7.5882994,0.00266285
2014w49,1978.608,7.5901488,0.00184947
2014w50,1921.67,7.5609499,-0.02919897
2014w51,1921.956,7.5610987,0.00014882
2014w52,1934.555,7.5676326,0.00653391
2015w1,1902.1175,7.550723,-0.01690959
2015w2,1916.22,7.5581098,0.00738676
2015w3,1908.886,7.5542751,-0.00383467
2015w4,1941.314,7.5711203,0.01684524
2015w5,1953.542,7.5773994,0.00627907
2015w6,1947.384,7.5742422,-0.0031572
2015w7,1954.7025,7.5779933,0.00375107
2015w8,1978.3267,7.5900066,0.01201336
2015w9,1995.072,7.5984354,0.00842877
2015w10,1993.948,7.5978719,-0.00056355
2015w11,2000.414,7.6011094,0.00323757
2015w12,2039.18,7.620303,0.01919361
2015w13,2028.376,7.6149908,-0.00531229
2015w14,2045.442,7.6233692,0.00837843
2015w15,2095.446,7.6475217,0.02415252
2015w16,2143.758,7.6703156,0.02279395
2015w17,2156.21,7.6761073,0.00579169
2015w18,2121.3267,7.659797,-0.01631037
2015w19,2096.966,7.6482468,-0.01155014
2015w20,2120.188,7.65926,0.01101323
2015w21,2129.9775,7.6638667,0.00460665
2015w22,2093.972,7.646818,-0.01704868
2015w23,2064.3,7.6325465,-0.01427155
2015w24,2042.936,7.6221433,-0.0104032
2015w25,2062.146,7.6315025,0.0093592
2015w26,2081.58,7.6408825,0.00938003
2015w27,2064.434,7.6326114,-0.00827112
2015w28,2050.528,7.6258526,-0.00675878
2015w29,2077.268,7.6388088,0.01295625
2015w30,2045.312,7.6233056,-0.01550322
2015w31,2023.086,7.6123793,-0.01092628
2015w32,1997.762,7.5997828,-0.01259651
2015w33,1961.905,7.5816712,-0.01811161
2015w34,1872.23,7.5348855,-0.04678571
2015w35,1923.322,7.5618092,0.02692367
2015w36,1899.534,7.5493639,-0.01244531
2015w37,1949.59,7.5753744,0.0260105
2015w38,1972.764,7.5871909,0.01181651
2015w39,1950.92,7.5760563,-0.01113455
2015w40,1984.748,7.5932472,0.0171909
2015w41,2017.44,7.6095847,0.01633743
2015w42,2035.228,7.6183631,0.00877847
2015w43,2039.728,7.6205717,0.00220861
2015w44,2040.008,7.620709,0.00013726
2015w45,2022.008,7.6118464,-0.00886265
2015w46,1967.226,7.5843797,-0.02746665
2015w47,2001.636,7.6017201,0.01734042
2015w48,2016.972,7.6093527,0.00763253
2015w49,1965.884,7.5836973,-0.02565536
2015w50,1946.176,7.5736217,-0.0100756
2015w51,1985.25,7.5935001,0.01987843
2015w52,1970.5825,7.5860845,-0.00741567
2016w1,1919.7625,7.5599568,-0.0261277
2016w2,1903.922,7.5516712,-0.00828551
2016w3,1866.588,7.5318674,-0.0198038
2016w4,1889.872,7.5442644,0.01239694
2016w5,1910.082,7.5549015,0.01063707
2016w6,1889.665,7.5441548,-0.01074661
2016w7,1875.712,7.5367436,-0.00741124
2016w8,1915.584,7.5577778,0.02103422
2016w9,1935.6025,7.5681739,0.01039611
2016w10,1956.38,7.5788511,0.01067718
2016w11,1975.308,7.5884796,0.00962851
2016w12,1991.956,7.5968723,0.00839274
2016w13,1991.85,7.5968191,-0.00005322
2016w14,1972.098,7.5868532,-0.0099659
2016w15,1984.9175,7.5933326,0.0064794
2016w16,2012.62,7.6071926,0.01386
2016w17,2013.2,7.6074808,0.00028814
2016w18,1983.855,7.5927972,-0.01468357
2016w19,1976.975,7.5893232,-0.00347402
2016w20,1961.294,7.5813597,-0.00796344
2016w21,1951.634,7.5764222,-0.00493749
2016w22,1977.506,7.5895917,0.01316948
2016w23,2012.18,7.606974,0.01738226
2016w24,1977.908,7.589795,-0.01717899
